1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,34. CHEMICAL
2021,07410FSHRS1REAG,1.10E+11,FISHER SCIENTIFIC CO L.L. C.,1 REAGENT LN,FAIR LAWN,BERGEN,NJ,7410,Lead  And Lead Compounds
2021,08320SBRFPFAIRT,1.10E+11,US BUREAU OF PRISONS FEDERAL CORRECTIONAL INSTITUTION,655 FAIRTON MILLVILLE RD,FAIRTON,CUMBERLAND,NJ,8320,Lead
2021,07011SFSCR2ACKE,1.10E+11,SAFAS CORP,2 ACKERMAN AVE,CLIFTON,PASSAIC,NJ,7011,Styrene
2021,07036PRMNT1515W,1.10E+11,PARAMOUNT METAL FINISHING,1515 W ELIZABETH AVE,LINDEN,UNION,NJ,7036,Nitric acid
2021,08863HTCCRKINGG,1.10E+11,LANXESS CORP,1020 KING GEORGES POST RD,FORDS,MIDDLESEX,NJ,8863,Phthalic anhydride
2021,07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,Nickel
2021,07064NTDST300MA,1.10E+11,US GYPSUM CO,300 MARKLEY ST,PORT READING,MIDDLESEX,NJ,7064,Lead  And Lead Compounds
2021,07066PLYCH160TE,1.10E+11,KERRY INC,160 TERMINAL AVE,CLARK,UNION,NJ,7066,Methanol
2021,08312PCKCK838ND,1.10E+11,NOVELIS ALR ROLLED PRODUCTS INC.,838 N DELSEA DR,CLAYTON,GLOUCESTER,NJ,8312,Lead compounds
2021,07932PRCSN306CO,1.10E+11,VDM METALS USA LLC,306 COLUMBIA TURNPIKE,FLORHAM PARK,MORRIS,NJ,7932,Cobalt
2021,08067THBFGUSROU,1.10E+11,LUBRIZOL CORP,76 PORCUPINE RD,PEDRICKTOWN,SALEM,NJ,8067,Acrylonitrile
2021,08016FRNKLBEVER,1.10E+11,RIMTEC  MANUFACTURING CORP,1702 BEVERLY RD,BURLINGTON,BURLINGTON,NJ,8016,Barium compounds (except for barium sulfate (CAS No. 7727-43-7))
2021,07095LCNBL11CRA,1.10E+11,GENTEK BUILDING PRODUCTS,11 CRAGWOOD RD,AVENEL,MIDDLESEX,NJ,7001,n-Butyl alcohol
2021,07095LCNBL11CRA,1.10E+11,GENTEK BUILDING PRODUCTS,11 CRAGWOOD RD,AVENEL,MIDDLESEX,NJ,7001,Certain glycol ethers
2021,07036GLFLL2600M,1.10E+11,GULF OIL LP LINDEN TERMINAL,2600 MARSHES DOCK RD,LINDEN,UNION,NJ,7036,Cumene
2021,08638RCRRL157NL,1.10E+11,R.E. CARROLL  INC.,1570 N OLDEN AVE,TRENTON,MERCER,NJ,8638,Zinc compounds
2021,0765WCSMTC1135P,1.10E+11,COSMETIC ESSENCE,1135 PLEASANT VIEW TERRACE WEST,RIDGEFIELD,BERGEN,NJ,7657,Certain glycol ethers
2021,08902BRNTC1010J,1.10E+11,NEW BRUNSWICK PLATING INC,1010 JERSEY AVE,NEW BRUNSWICK,MIDDLESEX,NJ,8901,Nitric acid
2021,0885WCHMRS25CHE,1.10E+11,CHEMOURS PARLIN FACILITY,250 CHEESEQUAKE RD,PARLIN,MIDDLESEX,NJ,8859,Certain glycol ethers
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,Phthalic anhydride
2021,07036CNCPHFTFSW,1.10E+11,PHILLIPS 66 CO TREMLEY POINT TERMINAL,FOOT OF S WOOD AVE,LINDEN,UNION,NJ,7036,Cumene
2021,07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,Naphthalene
2021,08086GRLCK700MI,1.10E+11,GLACIER GARLOCK BEARINGS LLC,700 MID ATLANTIC PKWY,THOROFARE,GLOUCESTER,NJ,8086,Copper
2021,07603STRNC35WFR,1.10E+11,BOGOTA,305 W FORT LEE RD,BOGOTA,BERGEN,NJ,7603,Lead
2021,0830WCMBRL8EDWA,1.10E+11,CUMBERLAND DAIRY,80 EDWARD AVE,BRIDGETON,CUMBERLAND,NJ,8302,Nitric acid
2021,08065CLLHNBROAD,1.10E+11,CALLAHAN CHEMICAL CO,BROAD ST & FILMORE AVE,PALMYRA,BURLINGTON,NJ,8065,Styrene
2021,07657CLRTP101RA,1.10E+11,COLORITE POLYMERS,101 RAILROAD AVE,RIDGEFIELD,BERGEN,NJ,7657,Barium compounds (except for barium sulfate (CAS No. 7727-43-7))
2021,08056BNNLL210HA,1.10E+11,SAINT-GOBAIN PPL MICKLETON,210 HARMONY RD,MICKLETON,GLOUCESTER,NJ,8056,Ammonia
2021,08846MRSLN125FA,1.10E+11,VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,Methyl isobutyl ketone
2021,07203PMRCN209E1,1.10E+11,PAMARCO GLOBAL GRAPHICS,235 E ELEVENTH AVE,ROSELLE,UNION,NJ,7203,Copper  And Copper Compounds
2021,07310STRNC265CB,1.10E+11,BROADWAY,265 BROADWAY,JERSEY CITY,HUDSON,NJ,7310,Lead
2021,08069CRNYS500SH,1.10E+11,CHAMBERS COGENERATION LP,500 SHELL RD,PENNS GROVE,SALEM,NJ,8069,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)"
2021,07730FFCMP600ST,1.10E+11,INTERNATIONAL FLAVORS & FRAGRANCES INC,600 HIGHWAY #36,HAZLET,MONMOUTH,NJ,7730,Certain glycol ethers
2021,08859HRCLSSOUTH,1.10E+11,ASHLAND SPECIALTY INGREDIENTS (PARLIN PLANT),50 S MINISINK AVE,PARLIN,MIDDLESEX,NJ,8859,Certain glycol ethers
2021,07095LCNBL11CRA,1.10E+11,GENTEK BUILDING PRODUCTS,11 CRAGWOOD RD,AVENEL,MIDDLESEX,NJ,7001,"1,2,4-Trimethylbenzene"
2021,08859HRCLSSOUTH,1.10E+11,ASHLAND SPECIALTY INGREDIENTS (PARLIN PLANT),50 S MINISINK AVE,PARLIN,MIDDLESEX,NJ,8859,tert-Butyl alcohol
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,Benzal chloride
2021,0883WTRPRCFTFCR,1.10E+11,TRAP ROCK INDUSTRIES LLC,FOOT OF CROWS MILL RD,KEASBEY,MIDDLESEX,NJ,8832,Polycyclic aromatic compounds
2021,07072PTTRS6INDU,1.10E+11,POTTERS INDUSTRIES LLC,600 IND US TRIAL RD,CARLSTADT,BERGEN,NJ,7072,Copper
2021,0703WWLDNS2MARS,1.10E+11,WELDON ASPHALT CO.,2000 MARSHES DOCK ROAD,LINDEN,UNION,NJ,7036,Polycyclic aromatic compounds
2021,0747WMNSXX6DEMA,1.10E+11,MANE USA,60 DEMAREST DR,WAYNE,PASSAIC,NJ,7470,Certain glycol ethers
2021,0703WCLYTN2PRET,1.10E+11,RALPH CLAYTON & SONS,2 PORETE AVE,NORTH ARLINGTON,BERGEN,NJ,7031,Lead
2021,07033SYNRY209NM,1.10E+11,SYNRAY CORP,209 N MICHIGAN AVE,KENILWORTH,UNION,NJ,7033,Phthalic anhydride
2021,07544MNNDS76E24,1.10E+11,INDEPENDENT CHEMICAL NJ,76 E 24TH ST,PATERSON,PASSAIC,NJ,7514,Ethylene glycol
2021,08648MTLLT6LITH,1.10E+11,B-WAY PACKAGING INC,6 LITHO RD,TRENTON,MERCER,NJ,8648,n-Butyl alcohol
2021,08069CRNYS500SH,1.10E+11,CHAMBERS COGENERATION LP,500 SHELL RD,PENNS GROVE,SALEM,NJ,8069,n-Hexane
2021,08638RCRRL157NL,1.10E+11,R.E. CARROLL  INC.,1570 N OLDEN AVE,TRENTON,MERCER,NJ,8638,Di(2-ethylhexyl) phthalate
2021,08103STTMT941SO,1.10E+11,STATE METAL INDUSTRIES INC,941 S SECOND ST,CAMDEN,CAMDEN,NJ,8103,Lead
2021,07105FDRLB9BACK,1.10E+11,FEDERAL BRONZE CASTING INDUSTRY INC,9 BACKUS ST,NEWARK,ESSEX,NJ,7105,Copper
2021,07203RNBND304CO,1.10E+11,BODYCOTE THERMAL PROCESSING,304 COX ST,ROSELLE,UNION,NJ,7203,Ammonia
2021,0764WDXPNT18MIL,1.10E+11,ALBI PROTECTIVE COATINGS LLC,18 MILL ST,LODI,BERGEN,NJ,7644,Toluene
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,Peracetic acid
2021,08701PRMCL1990R,1.10E+11,NITTO INC.,1990 RUTGERS UNIVERSITY BLVD,LAKEWOOD,OCEAN,NJ,8701,Xylene (mixed isomers)
2021,0810WSSRCC595MR,1.10E+11,LEHIGH CEMENT CO.,595 MORGAN BLVD,CAMDEN,CAMDEN,NJ,8104,Lead compounds
2021,08070GNSCHINDUS,1.10E+11,SIEGFRIED USA LLC,33 INDUSTRIAL PARK RD,PENNSVILLE,SALEM,NJ,8070,Dichloromethane
2021,07054ZMMRT1PMER,1.10E+11,ZIMMER BIOMET,10 POMEROY RD,PARSIPPANY,MORRIS,NJ,7054,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)"
2021,0802WCHMRS67CAN,1.10E+11,CHEMOURS CHAMBERS WORKS,67 CANAL ROAD,DEEPWATER,SALEM,NJ,8023,Acrylic acid
2021,08065CLLHNBROAD,1.10E+11,CALLAHAN CHEMICAL CO,BROAD ST & FILMORE AVE,PALMYRA,BURLINGTON,NJ,8065,Methyl isobutyl ketone
2021,07644SFFRN210GA,1.10E+11,SUFFERN PLATING CORP,210 GARIBALDI AVE,LODI,BERGEN,NJ,7644,Nickel compounds
2021,07306NCHLS120DU,1.10E+11,NICHOLAS GALVANIZING,120 DUFFIELD AVE,JERSEY CITY,HUDSON,NJ,7306,Lead  And Lead Compounds
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Ethylene glycol
2021,08873WMZNS39BEL,1.10E+11,RUST-OLEUM CORP,173 BELMONT DR,SOMERSET,SOMERSET,NJ,8873,Certain glycol ethers
2021,0887WRCHML18USH,1.10E+11,ROCHE MOLECULAR SYSTEMS INC,1080 US HWY 202 S,BRANCHBURG,SOMERSET,NJ,8876,Acetonitrile
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,Vanadium compounds
2021,08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,Nickel
2021,07657KMBRM161RA,1.10E+11,KIMBER MFG INC,161 RAILROAD AVE,RIDGEFIELD,BERGEN,NJ,7657,Chromium
2021,0772WCLYTN225TH,1.10E+11,RALPH CLAYTON & SONS,225 THROCKMORTON ST,FREEHOLD,MONMOUTH,NJ,7728,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Cyclohexane
2021,08861NGLRT1200A,1.10E+11,ENGLERT INC,1200 AMBOY AVE,PERTH AMBOY,MIDDLESEX,NJ,8861,"1,2,4-Trimethylbenzene"
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,"Benzo[g,h,i]perylene"
2021,07977KMLNS12HOL,1.10E+11,KOMLINE-SANDERSON CORP,12 HOLLAND AVE,PEAPACK,SOMERSET,NJ,7934,Manganese
2021,0700WHNRYR59E1S,1.10E+11,HENRY REPEATING ARMS CORP.,59 E 1ST ST,BAYONNE,HUDSON,NJ,7002,Lead
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,tert-Butyl alcohol
2021,07410FSHRS1REAG,1.10E+11,FISHER SCIENTIFIC CO L.L. C.,1 REAGENT LN,FAIR LAWN,BERGEN,NJ,7410,n-Hexane
2021,08352NTLRF661KE,1.10E+11,NATIONAL REFRIGERANTS INC.,661 KENYON AVE,ROSENHAYN,CUMBERLAND,NJ,8352,"2,2-Dichloro-1,1,1-trifluoroethane (HCFC-123)"
2021,08640SRMYH5417A,1.10E+11,JOINT BASE MCGUIRE-DIX-LAKHURST DIX AREA CANTONMENT,2404 VANDENBERG AVE,MCGUIRE AFB,BURLINGTON,NJ,8641,Copper
2021,08876RMTCT197ME,1.10E+11,AIR LIQUIDE ADVANCED MATERIALS INC,197 MEISTER AVE,BRANCHBURG,SOMERSET,NJ,8876,Certain glycol ethers
2021,07656GNZYM1125P,1.10E+11,SANOFI,1125 PLEASANTVIEW TERRACE,RIDGEFIELD,BERGEN,NJ,7657,Chloroform
2021,07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,n-Butyl alcohol
2021,07105NWRKT909DE,1.10E+11,SHELL OIL PRODUCTS US NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,Anthracene
2021,07513KNTCX959MA,1.10E+11,OKONITE CO INC,959 MARKET ST,PATERSON,PASSAIC,NJ,7513,Lead compounds
2021,08876GBSNT100AS,1.10E+11,RATHGIBSON NORTH BRANCH,100 ASPEN HILL RD,NORTH BRANCH,SOMERSET,NJ,8876,Chromium
2021,0787WDMNDS33DEM,1.10E+11,DIAMOND SAND & GRAVEL INC.,33 DEMAREST RD,SPARTA,SUSSEX,NJ,7871,Lead
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,Triethylamine
2021,0810WSSRCC595MR,1.10E+11,LEHIGH CEMENT CO.,595 MORGAN BLVD,CAMDEN,CAMDEN,NJ,8104,Mercury compounds
2021,08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,Toluene
2021,07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,Ethylbenzene
2021,07011LMRTC16RIC,1.10E+11,LAMART CORP,16 RICHMOND ST,CLIFTON,PASSAIC,NJ,7011,Lead
2021,07070RCHTC359VE,1.10E+11,ARCHITECTURAL WINDOW MANUFACTURING CORP,359 VETERANS BLVD,RUTHERFORD,BERGEN,NJ,7070,Xylene (mixed isomers)
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Dichloromethane
2021,07607VCTRS25BRK,1.10E+11,VICTOR'S THREE-D,25 BROOK AVE,MAYWOOD,BERGEN,NJ,7607,Ammonia
2021,07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,Certain glycol ethers
2021,07607STPNC100WH,1.10E+11,STEPAN CO MAYWOOD,100 W HUNTER AVE,MAYWOOD,BERGEN,NJ,7607,Methanol
2021,07072PNTCH117MO,1.10E+11,PAN TECHNOLOGY,117 MOONACHIE AVE,CARLSTADT,BERGEN,NJ,7072,Xylene (mixed isomers)
2021,08876GBSNT100AS,1.10E+11,RATHGIBSON NORTH BRANCH,100 ASPEN HILL RD,NORTH BRANCH,SOMERSET,NJ,8876,Nickel
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Toluene
2021,08065CLLHNBROAD,1.10E+11,CALLAHAN CHEMICAL CO,BROAD ST & FILMORE AVE,PALMYRA,BURLINGTON,NJ,8065,Xylene (mixed isomers)
2021,08543BRSTLRTE20,1.10E+11,E R SQUIBB & SONS LLC,3551 LAWRENCEVILLE RD - ATTENTION:  AMY PINELLI - B.1320B,PRINCETON,MERCER,NJ,8540,Ammonia
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08065CLLHNBROAD,1.10E+11,CALLAHAN CHEMICAL CO,BROAD ST & FILMORE AVE,PALMYRA,BURLINGTON,NJ,8065,Nonylphenol Ethoxylates
2021,08065CLLHNBROAD,1.10E+11,CALLAHAN CHEMICAL CO,BROAD ST & FILMORE AVE,PALMYRA,BURLINGTON,NJ,8065,N-Methyl-2-pyrrolidone
2021,07977KMLNS12HOL,1.10E+11,KOMLINE-SANDERSON CORP,12 HOLLAND AVE,PEAPACK,SOMERSET,NJ,7934,Nickel
2021,07544MNNDS76E24,1.10E+11,INDEPENDENT CHEMICAL NJ,76 E 24TH ST,PATERSON,PASSAIC,NJ,7514,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,0701WDRTCF6WEBR,1.10E+11,DRITAC FLOORING PRODUCTS LLC,60 WEBRO ROAD,CLIFTON,PASSAIC,NJ,7012,Diisocyanates
2021,08817MRCNN135NA,1.10E+11,SILGAN CONTAINERS MANUFACTURING CORP,135 NATIONAL RD,EDISON,MIDDLESEX,NJ,8817,n-Butyl alcohol
2021,08872NWJRSNORTH,1.10E+11,CMC STEEL NEW JERSEY,N CROSSMAN RD,SAYREVILLE,MIDDLESEX,NJ,8872,Copper  And Copper Compounds
2021,08805PLYMR1EEAS,1.10E+11,POLYMER MOLDED PRODUCTS LLC,10E EASY ST,BOUND BROOK,SOMERSET,NJ,8805,Diisocyanates
2021,0884WGRFFT25LDC,1.10E+11,GRIFFITH ALLIED TRUCKING PLANT,25 OLD CAMPLAIN RD,HILLSBOROUGH,SOMERSET,NJ,8844,Naphthalene
2021,08512TWCVD32CMM,1.10E+11,ITWCOVID SECURITY GROUP,32 COMMERCE DR N SUITE #1,CRANBURY,MIDDLESEX,NJ,8512,Toluene
2021,08619THTRN2231E,1.10E+11,TRANE CO,2231 E STATE ST,TRENTON,MERCER,NJ,8619,Manganese
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,n-Butyl alcohol
2021,0703WDPNTD14PAR,1.10E+11,VEOLIA - MORSES MILL,1400 PARK AVE,LINDEN,UNION,NJ,7036,Ozone
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Ammonia
2021,07801HWMTCROYST,1.10E+11,HOWMET CASTINGS & SERVICES-CASTING DIV,9 ROY ST,DOVER,MORRIS,NJ,7801,Manganese
2021,08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Acetonitrile
2021,07114CHMFL92896,1.10E+11,CHEM FLUER/FIRMENICH INC,150 FIRMENICH WAY,NEWARK,ESSEX,NJ,7114,Dicyclopentadiene
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Triethylamine
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Methanol
2021,08102FWWNTDELAW,1.10E+11,FW WINTER INC & CO,DELAWARE AVE & ELM ST,CAMDEN,CAMDEN,NJ,8102,Nickel  And Nickel Compounds
2021,0701WSCNTF5TRAS,1.10E+11,SCIENTIFIC ALLOYS CORP,5 TROAST CT,CLIFTON,PASSAIC,NJ,7011,Lead
2021,07015SWPCT1CLIF,1.10E+11,SWEPCO TUBE LLC,1 CLIFTON BLVD,CLIFTON,PASSAIC,NJ,7011,Nitric acid
2021,07071PLYRT624SC,1.10E+11,POLYURETHANE SPECIALTIES CO.IN C.,624 SCHUYLER AVE,LYNDHURST,BERGEN,NJ,7071,"Toluene-2,4-diisocyanate"
2021,0850WLLNTW165CU,1.10E+11,ALLENTOWN LLC,165 COUNTY ROAD 526,ALLENTOWN,MONMOUTH,NJ,8501,Chromium
2021,0863WNDRRM15ENT,1.10E+11,ANDREA AROMATICS INC,150 ENTERPRISE AVE - NJN008018046,TRENTON,MERCER,NJ,8638,Nonylphenol Ethoxylates
2021,0708WKYSTN3451S,1.10E+11,KEYSTONE PLASTICS INC.,3451 SOUTH CLINTON AVENUE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Nickel
2021,0883WRLPHC119SM,1.10E+11,RALPH CLAYTON & SONS,119 SMITH ST,KEASBEY,MIDDLESEX,NJ,8832,Lead
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,"N,N-Dimethylformamide"
2021,07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,Ethylbenzene
2021,0703WDLTCH3BRIG,1.10E+11,IDL TECHNIEDGE,30 BORIGHT AVE,KENILWORTH,UNION,NJ,7033,Ammonia
2021,0887WRCHML18USH,1.10E+11,ROCHE MOLECULAR SYSTEMS INC,1080 US HWY 202 S,BRANCHBURG,SOMERSET,NJ,8876,Methanol
2021,07644HKMTL35IND,1.10E+11,HK METALCRAFT MANUFACTURING CORP,35 INDUSTRIAL RD,LODI,BERGEN,NJ,7644,Chromium
2021,07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,Copper
2021,0802WCHMRS67CAN,1.10E+11,CHEMOURS CHAMBERS WORKS,67 CANAL ROAD,DEEPWATER,SALEM,NJ,8023,Lead compounds
2021,07083FRMST941BA,1.10E+11,FOREMOST MANUFACTURING CO INC,941 BALL AVE,UNION,UNION,NJ,7083,Nitric acid
2021,08759RGTHR35CLN,1.10E+11,ORGO-THERMIT INC,3500 COLONIAL DR,MANCHESTER TOWNSHIP,OCEAN,NJ,8759,Aluminum (fume or dust)
2021,0710WNWRKF11RAY,1.10E+11,NEWARK FIRING RANGE NJ0016,1100 RAYMOND BLVD,NEWARK,ESSEX,NJ,7102,Lead
2021,08016FRNKLBEVER,1.10E+11,RIMTEC  MANUFACTURING CORP,1702 BEVERLY RD,BURLINGTON,BURLINGTON,NJ,8016,Zinc compounds
2021,0700WGSFLP19IND,1.10E+11,GASFLO PRODUCTS,19 INDUSTRIAL RD,FAIRFIELD,ESSEX,NJ,7004,Copper
2021,0708WKYSTN3451S,1.10E+11,KEYSTONE PLASTICS INC.,3451 SOUTH CLINTON AVENUE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Chromium
2021,07105NWRKT909DE,1.10E+11,SHELL OIL PRODUCTS US NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,Polycyclic aromatic compounds
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Xylene (mixed isomers)
2021,07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,Methanol
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,Methanol
2021,08817KZCHMMEADO,1.10E+11,EQUISTAR CHEMICALS LP,340 MEADOW RD,EDISON,MIDDLESEX,NJ,8817,n-Hexane
2021,07866PTTTP36PIN,1.10E+11,MODERN RECREATIONAL TECHNOLOGIES INC. (FORMERLY KOP-COAT MAR,36 PINE ST,ROCKAWAY,MORRIS,NJ,7866,Zinc compounds
2021,08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,Chromium
2021,08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,Mercury compounds
2021,08822TLNTC137RT,1.10E+11,MW INDUSTRIES ATLANTIC SPRING DIV,137 US-202,RINGOES,HUNTERDON,NJ,8551,Chromium compounds (except for chromite ore mined in the Transvaal Region)
2021,08859HRCLSSOUTH,1.10E+11,ASHLAND SPECIALTY INGREDIENTS (PARLIN PLANT),50 S MINISINK AVE,PARLIN,MIDDLESEX,NJ,8859,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07801HWMTCROYST,1.10E+11,HOWMET CASTINGS & SERVICES-CASTING DIV,9 ROY ST,DOVER,MORRIS,NJ,7801,"4,4'-Isopropylidenediphenol"
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,Chloroethane
2021,08884SPRRSPOBOX,1.10E+11,SUPERIOR SIGNAL CO LLC,178 - 182 W GREYSTONE RD,OLD BRIDGE,MIDDLESEX,NJ,8857,Hexachloroethane
2021,08821NDSTRVALLE,1.10E+11,INDUSTRIAL TUBE CORP,297 VALLEY RD,HILLSBOROUGH,SOMERSET,NJ,8844,Copper  And Copper Compounds
2021,08065RMTKN701PU,1.10E+11,ARMOTEK INDUSTRIES INC,1 ROTO AVE,PALMYRA,BURLINGTON,NJ,8065,Lead compounds
2021,08086PNNWLCROWN,1.10E+11,SOLVAY SPECIALTY POLYMERS USA LLC,10 LEONARD LN,THOROFARE,GLOUCESTER,NJ,8086,Nitric acid
2021,07936SNDZP59ROU,1.10E+11,NOVARTIS PHARMACEUTICALS CORP,59 ROUTE 10,EAST HANOVER,MORRIS,NJ,7936,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07866MCWLL1948F,1.10E+11,MCWILLIAMS FORGE CO,387 FRANKLIN AVE,ROCKAWAY,MORRIS,NJ,7866,Nickel
2021,08088SFTYK123RE,1.10E+11,SAFETY-KLEEN SYSTEMS VINCENTOWN (VIN),123 RED LION RD,SOUTHAMPTON,BURLINGTON,NJ,8088,"Benzo[g,h,i]perylene"
2021,07823HFFMN206RO,1.10E+11,DSM NUTRITIONAL PRODUCTS LLC,205 MACKS ISLAND DR,BELVIDERE,WARREN,NJ,7823,Ammonia
2021,08016FRNKLBEVER,1.10E+11,RIMTEC  MANUFACTURING CORP,1702 BEVERLY RD,BURLINGTON,BURLINGTON,NJ,8016,Antimony compounds
2021,0802WCHMRS67CAN,1.10E+11,CHEMOURS CHAMBERS WORKS,67 CANAL ROAD,DEEPWATER,SALEM,NJ,8023,Tetrafluoroethylene
2021,08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)"
